date,city,latitude,longitude,temperature_c,humidity_percent,wind_speed_mps,day_of_week,hour,is_weekend,day_of_year,pm25
03/04/2022,Olympia,47.0379,-122.9007,24.63,69.1,5.1,6,0,1,93,9.6
04/04/2022,Olympia,47.0379,-122.9007,10.38,55.4,4,0,0,0,94,18.72
05/04/2022,Olympia,47.0379,-122.9007,17.26,55.3,2.5,1,0,0,95,16.02
06/04/2022,Olympia,47.0379,-122.9007,26.2,36.7,8.6,2,0,0,96,11.09
07/04/2022,Olympia,47.0379,-122.9007,11.95,50.9,7.1,3,0,0,97,15.03
08/04/2022,Olympia,47.0379,-122.9007,16.19,48,9,4,0,0,98,12.36
09/04/2022,Olympia,47.0379,-122.9007,14.23,72.7,9.7,5,0,1,99,14.44
10/04/2022,Olympia,47.0379,-122.9007,10.13,41.2,9.2,6,0,1,100,10.96
11/04/2022,Olympia,47.0379,-122.9007,9.29,53.2,3.1,0,0,0,101,9.67
12/04/2022,Olympia,47.0379,-122.9007,10.12,72.5,9.8,1,0,0,102,12.08
13/04/2022,Olympia,47.0379,-122.9007,9.59,71.6,6.6,2,0,0,103,10.11
14/04/2022,Olympia,47.0379,-122.9007,19.98,40.6,5.6,3,0,0,104,14.06
15/04/2022,Olympia,47.0379,-122.9007,22.68,31.9,6.8,4,0,0,105,15.93
16/04/2022,Olympia,47.0379,-122.9007,10.02,71.6,6.5,5,0,1,106,15
17/04/2022,Olympia,47.0379,-122.9007,25.87,59.5,4.5,6,0,1,107,11.7
18/04/2022,Olympia,47.0379,-122.9007,8.24,40.9,4.3,0,0,0,108,15.55
19/04/2022,Olympia,47.0379,-122.9007,19.34,45.8,7.6,1,0,0,109,10.04
20/04/2022,Olympia,47.0379,-122.9007,15.62,89.1,4.6,2,0,0,110,18.26
21/04/2022,Olympia,47.0379,-122.9007,9.57,48.3,7.7,3,0,0,111,13.65
22/04/2022,Olympia,47.0379,-122.9007,12.6,63,5.6,4,0,0,112,16.88
23/04/2022,Olympia,47.0379,-122.9007,21.32,39.9,5.4,5,0,1,113,16.26
24/04/2022,Olympia,47.0379,-122.9007,14.44,42.6,6.7,6,0,1,114,13.83
25/04/2022,Olympia,47.0379,-122.9007,25.27,46.5,5.1,0,0,0,115,15.13
26/04/2022,Olympia,47.0379,-122.9007,24.34,37.3,6.9,1,0,0,116,18.04
27/04/2022,Olympia,47.0379,-122.9007,9.41,56.3,8.1,2,0,0,117,10.14
28/04/2022,Olympia,47.0379,-122.9007,12.97,37.1,8.4,3,0,0,118,13.14
29/04/2022,Olympia,47.0379,-122.9007,23.58,60.1,6.9,4,0,0,119,12.26
30/04/2022,Olympia,47.0379,-122.9007,17.13,43.7,5.8,5,0,1,120,16
01/05/2022,Olympia,47.0379,-122.9007,7.64,77.5,3.5,6,0,1,121,13.84
02/05/2022,Olympia,47.0379,-122.9007,23.97,71,4.3,0,0,0,122,16.82
03/05/2022,Olympia,47.0379,-122.9007,25.54,44,3.4,1,0,0,123,15.94
04/05/2022,Olympia,47.0379,-122.9007,14.67,74.2,5.4,2,0,0,124,14.11
05/05/2022,Olympia,47.0379,-122.9007,14.93,57.9,8.9,3,0,0,125,10.28
06/05/2022,Olympia,47.0379,-122.9007,20.72,69.2,6.5,4,0,0,126,11.76
07/05/2022,Olympia,47.0379,-122.9007,10.5,57.6,3.7,5,0,1,127,16.12
08/05/2022,Olympia,47.0379,-122.9007,22.19,48.1,4.9,6,0,1,128,13.19
09/05/2022,Olympia,47.0379,-122.9007,24.43,56,9.3,0,0,0,129,17.56
10/05/2022,Olympia,47.0379,-122.9007,15.67,63,5.4,1,0,0,130,9.56
11/05/2022,Olympia,47.0379,-122.9007,15.14,41.9,3.1,2,0,0,131,18.39
12/05/2022,Olympia,47.0379,-122.9007,23.2,90,7.8,3,0,0,132,14.28
13/05/2022,Olympia,47.0379,-122.9007,18.91,55.2,7,4,0,0,133,10.9
14/05/2022,Olympia,47.0379,-122.9007,22.03,33.7,0.5,5,0,1,134,9.18
15/05/2022,Olympia,47.0379,-122.9007,8.68,63.8,8.7,6,0,1,135,13.08
16/05/2022,Olympia,47.0379,-122.9007,23.86,87.4,5.5,0,0,0,136,9.96
17/05/2022,Olympia,47.0379,-122.9007,8.64,86.5,2.6,1,0,0,137,17.96
18/05/2022,Olympia,47.0379,-122.9007,24.97,32.7,5.2,2,0,0,138,10.5
19/05/2022,Olympia,47.0379,-122.9007,20.61,40.1,6.8,3,0,0,139,18.16
20/05/2022,Olympia,47.0379,-122.9007,16.82,45.5,8.7,4,0,0,140,9.47
21/05/2022,Olympia,47.0379,-122.9007,21.66,57.2,3.1,5,0,1,141,14.44
22/05/2022,Olympia,47.0379,-122.9007,15.21,52,9.7,6,0,1,142,17.81
23/05/2022,Olympia,47.0379,-122.9007,19.06,64.1,9.6,0,0,0,143,15.07
24/05/2022,Olympia,47.0379,-122.9007,18.69,49.4,8.2,1,0,0,144,13.7
25/05/2022,Olympia,47.0379,-122.9007,24.24,46.7,6,2,0,0,145,14.58
26/05/2022,Olympia,47.0379,-122.9007,17.38,89.6,6.6,3,0,0,146,12.25
27/05/2022,Olympia,47.0379,-122.9007,13.84,46.5,4.3,4,0,0,147,15.08
28/05/2022,Olympia,47.0379,-122.9007,26.92,67.3,5.7,5,0,1,148,16.07
29/05/2022,Olympia,47.0379,-122.9007,8.02,88.8,4.3,6,0,1,149,9.42
30/05/2022,Olympia,47.0379,-122.9007,22.24,54.6,9.9,0,0,0,150,9.74
31/05/2022,Olympia,47.0379,-122.9007,11.01,76.9,5.3,1,0,0,151,10.06
01/06/2022,Olympia,47.0379,-122.9007,9.35,55.3,9.8,2,0,0,152,16.7
02/06/2022,Olympia,47.0379,-122.9007,23.52,67.1,7.2,3,0,0,153,12.88
03/06/2022,Olympia,47.0379,-122.9007,7.44,35.5,6.5,4,0,0,154,15.09
04/06/2022,Olympia,47.0379,-122.9007,12,61,3.4,5,0,1,155,10.26
05/06/2022,Olympia,47.0379,-122.9007,9.98,50.7,4.2,6,0,1,156,14.69
06/06/2022,Olympia,47.0379,-122.9007,22.4,64.2,2.4,0,0,0,157,10.14
07/06/2022,Olympia,47.0379,-122.9007,20.18,74,4.2,1,0,0,158,16.4
08/06/2022,Olympia,47.0379,-122.9007,13.67,70,5.8,2,0,0,159,18.01
09/06/2022,Olympia,47.0379,-122.9007,16.8,61.8,0.9,3,0,0,160,8.92
10/06/2022,Olympia,47.0379,-122.9007,12.9,87.4,4.5,4,0,0,161,10.63
11/06/2022,Olympia,47.0379,-122.9007,14.03,74.1,2.5,5,0,1,162,8.51
12/06/2022,Olympia,47.0379,-122.9007,6.68,79,8.9,6,0,1,163,12.89
13/06/2022,Olympia,47.0379,-122.9007,10.29,84.2,3.7,0,0,0,164,9.25
14/06/2022,Olympia,47.0379,-122.9007,23.58,87.6,2.8,1,0,0,165,12.86
15/06/2022,Olympia,47.0379,-122.9007,24.92,54.9,0.8,2,0,0,166,17.56
16/06/2022,Olympia,47.0379,-122.9007,20.79,75.1,2.9,3,0,0,167,14.46
17/06/2022,Olympia,47.0379,-122.9007,14.15,63.2,9.4,4,0,0,168,10.28
18/06/2022,Olympia,47.0379,-122.9007,25.88,52,2,5,0,1,169,12.2
19/06/2022,Olympia,47.0379,-122.9007,16.43,76.8,5.2,6,0,1,170,16.81
20/06/2022,Olympia,47.0379,-122.9007,8.43,79.8,9.3,0,0,0,171,8.49
21/06/2022,Olympia,47.0379,-122.9007,9.18,59.4,5.9,1,0,0,172,12.86
22/06/2022,Olympia,47.0379,-122.9007,11.15,39.6,1.9,2,0,0,173,15.84
23/06/2022,Olympia,47.0379,-122.9007,17.53,78.4,5.7,3,0,0,174,11.76
24/06/2022,Olympia,47.0379,-122.9007,18.96,50.5,1.1,4,0,0,175,10.79
25/06/2022,Olympia,47.0379,-122.9007,24.32,58.4,0.9,5,0,1,176,16.48
26/06/2022,Olympia,47.0379,-122.9007,13.06,59.5,3.3,6,0,1,177,17.83
27/06/2022,Olympia,47.0379,-122.9007,26.43,55,3.6,0,0,0,178,11.2
28/06/2022,Olympia,47.0379,-122.9007,22.15,88.8,2.5,1,0,0,179,11.81
29/06/2022,Olympia,47.0379,-122.9007,8.86,78.4,8.8,2,0,0,180,16.24
30/06/2022,Olympia,47.0379,-122.9007,7.24,66,6.6,3,0,0,181,12.32
01/07/2022,Olympia,47.0379,-122.9007,14.47,55.6,7,4,0,0,182,16.46
02/07/2022,Olympia,47.0379,-122.9007,12.14,72.6,6.6,5,0,1,183,12.9
03/07/2022,Olympia,47.0379,-122.9007,24.81,51.4,4.9,6,0,1,184,9.94
04/07/2022,Olympia,47.0379,-122.9007,14.94,39,7,0,0,0,185,8.41
05/07/2022,Olympia,47.0379,-122.9007,11.76,81.9,8.6,1,0,0,186,13.02
06/07/2022,Olympia,47.0379,-122.9007,17.48,40.5,7.6,2,0,0,187,15.92
07/07/2022,Olympia,47.0379,-122.9007,18.3,82.3,3.6,3,0,0,188,9.81
08/07/2022,Olympia,47.0379,-122.9007,7.5,62.8,9,4,0,0,189,16.01
09/07/2022,Olympia,47.0379,-122.9007,13.51,33.6,3.7,5,0,1,190,8.25
10/07/2022,Olympia,47.0379,-122.9007,13.2,37,1.9,6,0,1,191,14.27
11/07/2022,Olympia,47.0379,-122.9007,24.57,36.5,1.9,0,0,0,192,9.49
12/07/2022,Olympia,47.0379,-122.9007,23.63,60.9,8.2,1,0,0,193,15.2
13/07/2022,Olympia,47.0379,-122.9007,5.53,83.1,6.9,2,0,0,194,9.83
14/07/2022,Olympia,47.0379,-122.9007,14.52,46.1,5.3,3,0,0,195,13.98
15/07/2022,Olympia,47.0379,-122.9007,7.34,66,8.1,4,0,0,196,10.24
16/07/2022,Olympia,47.0379,-122.9007,15.7,73.4,8.3,5,0,1,197,14.42
17/07/2022,Olympia,47.0379,-122.9007,21.9,87.6,9.4,6,0,1,198,7.11
18/07/2022,Olympia,47.0379,-122.9007,7.62,82,9.4,0,0,0,199,14.27
19/07/2022,Olympia,47.0379,-122.9007,19.4,86.2,9.2,1,0,0,200,13.46
20/07/2022,Olympia,47.0379,-122.9007,11.44,39.5,4.8,2,0,0,201,12.55
21/07/2022,Olympia,47.0379,-122.9007,18.31,45.4,9.8,3,0,0,202,15.32
22/07/2022,Olympia,47.0379,-122.9007,24.23,79.8,8.3,4,0,0,203,11.11
23/07/2022,Olympia,47.0379,-122.9007,6.63,36.5,1.6,5,0,1,204,8.38
24/07/2022,Olympia,47.0379,-122.9007,15.49,72.3,3.2,6,0,1,205,12.19
25/07/2022,Olympia,47.0379,-122.9007,11.03,82,2.9,0,0,0,206,7.78
26/07/2022,Olympia,47.0379,-122.9007,11.69,35.2,6,1,0,0,207,9.41
27/07/2022,Olympia,47.0379,-122.9007,24.61,38.2,2.9,2,0,0,208,9.56
28/07/2022,Olympia,47.0379,-122.9007,16.84,58.4,1.8,3,0,0,209,14.83
29/07/2022,Olympia,47.0379,-122.9007,5.29,56.1,8.8,4,0,0,210,15.58
30/07/2022,Olympia,47.0379,-122.9007,23.23,80.8,9.4,5,0,1,211,10.1
31/07/2022,Olympia,47.0379,-122.9007,24.03,48.3,2,6,0,1,212,16.67
01/08/2022,Olympia,47.0379,-122.9007,20.2,30.3,2.9,0,0,0,213,15.56
02/08/2022,Olympia,47.0379,-122.9007,13.61,44.9,9.2,1,0,0,214,13.13
03/08/2022,Olympia,47.0379,-122.9007,15.66,68.6,3.6,2,0,0,215,14.56
04/08/2022,Olympia,47.0379,-122.9007,21.92,67.6,9.2,3,0,0,216,13.71
05/08/2022,Olympia,47.0379,-122.9007,4.73,47.8,1,4,0,0,217,11.48
06/08/2022,Olympia,47.0379,-122.9007,18.88,38.9,4.3,5,0,1,218,14.2
07/08/2022,Olympia,47.0379,-122.9007,16.61,53.3,8,6,0,1,219,11.29
08/08/2022,Olympia,47.0379,-122.9007,23.37,72.1,8.3,0,0,0,220,5.98
09/08/2022,Olympia,47.0379,-122.9007,12.71,70.8,9.8,1,0,0,221,6.51
10/08/2022,Olympia,47.0379,-122.9007,18.78,80,6,2,0,0,222,11.71
11/08/2022,Olympia,47.0379,-122.9007,18.49,86.8,1.4,3,0,0,223,13.87
12/08/2022,Olympia,47.0379,-122.9007,13.25,76.9,7.5,4,0,0,224,14.96
13/08/2022,Olympia,47.0379,-122.9007,16.91,40.6,4.9,5,0,1,225,11
14/08/2022,Olympia,47.0379,-122.9007,6.58,45.4,0.5,6,0,1,226,7.49
15/08/2022,Olympia,47.0379,-122.9007,20.36,42.8,4.6,0,0,0,227,8.94
16/08/2022,Olympia,47.0379,-122.9007,4.66,52.9,1.1,1,0,0,228,10.51
17/08/2022,Olympia,47.0379,-122.9007,7.36,43.7,1.1,2,0,0,229,10.3
18/08/2022,Olympia,47.0379,-122.9007,8.24,50.6,1.2,3,0,0,230,10.3
19/08/2022,Olympia,47.0379,-122.9007,19.94,47.3,1.9,4,0,0,231,9.6
20/08/2022,Olympia,47.0379,-122.9007,17.47,36,1.5,5,0,1,232,9.87
21/08/2022,Olympia,47.0379,-122.9007,4.29,31,1.2,6,0,1,233,8.96
22/08/2022,Olympia,47.0379,-122.9007,7.68,74.3,8.7,0,0,0,234,14.72
23/08/2022,Olympia,47.0379,-122.9007,12.89,62,7.1,1,0,0,235,10.1
24/08/2022,Olympia,47.0379,-122.9007,3.94,42,8.4,2,0,0,236,11.14
25/08/2022,Olympia,47.0379,-122.9007,18.2,33.9,2.1,3,0,0,237,11.7
26/08/2022,Olympia,47.0379,-122.9007,19.89,63.5,6.2,4,0,0,238,12.77
27/08/2022,Olympia,47.0379,-122.9007,7.33,46.5,4.4,5,0,1,239,10.55
28/08/2022,Olympia,47.0379,-122.9007,16.78,39.7,4.7,6,0,1,240,14.23
29/08/2022,Olympia,47.0379,-122.9007,12.45,54.3,6.2,0,0,0,241,12.08
30/08/2022,Olympia,47.0379,-122.9007,4.26,42.3,6.6,1,0,0,242,13.88
31/08/2022,Olympia,47.0379,-122.9007,20.35,43.9,9.8,2,0,0,243,10.87
01/09/2022,Olympia,47.0379,-122.9007,13.44,83.8,8.2,3,0,0,244,10.31
02/09/2022,Olympia,47.0379,-122.9007,14.95,75,6.3,4,0,0,245,11.17
03/09/2022,Olympia,47.0379,-122.9007,19.85,83.1,2.2,5,0,1,246,11.53
04/09/2022,Olympia,47.0379,-122.9007,19.24,85.6,0.8,6,0,1,247,9.12
05/09/2022,Olympia,47.0379,-122.9007,21.87,37.4,5.8,0,0,0,248,9.3
06/09/2022,Olympia,47.0379,-122.9007,13.97,55,9.8,1,0,0,249,7.22
07/09/2022,Olympia,47.0379,-122.9007,16.43,69.4,4.5,2,0,0,250,6.63
08/09/2022,Olympia,47.0379,-122.9007,3.12,35,2.7,3,0,0,251,14.08
09/09/2022,Olympia,47.0379,-122.9007,3.4,53.9,7.3,4,0,0,252,6.75
10/09/2022,Olympia,47.0379,-122.9007,16.45,79.6,4.7,5,0,1,253,9.39
11/09/2022,Olympia,47.0379,-122.9007,4.07,55.9,5.5,6,0,1,254,9.27
12/09/2022,Olympia,47.0379,-122.9007,5.53,61.6,1.8,0,0,0,255,12.26
13/09/2022,Olympia,47.0379,-122.9007,11.45,68.1,1.8,1,0,0,256,7.85
14/09/2022,Olympia,47.0379,-122.9007,2.44,77,3.4,2,0,0,257,9.75
15/09/2022,Olympia,47.0379,-122.9007,12.2,77.5,6.3,3,0,0,258,6.18
16/09/2022,Olympia,47.0379,-122.9007,20.55,40,7.5,4,0,0,259,10.29
17/09/2022,Olympia,47.0379,-122.9007,13.08,52.5,3.4,5,0,1,260,6
18/09/2022,Olympia,47.0379,-122.9007,5.22,51.7,5.1,6,0,1,261,14.8
19/09/2022,Olympia,47.0379,-122.9007,5.26,46.8,6,0,0,0,262,14.83
20/09/2022,Olympia,47.0379,-122.9007,22.01,88.2,3.4,1,0,0,263,6.29
21/09/2022,Olympia,47.0379,-122.9007,5.82,84.7,3.3,2,0,0,264,5.4
22/09/2022,Olympia,47.0379,-122.9007,7.36,33.2,7.8,3,0,0,265,6.34
23/09/2022,Olympia,47.0379,-122.9007,5.27,60.7,4.9,4,0,0,266,5.07
24/09/2022,Olympia,47.0379,-122.9007,7.88,42.5,8.4,5,0,1,267,13.05
25/09/2022,Olympia,47.0379,-122.9007,15.06,34.8,1.7,6,0,1,268,7.45
26/09/2022,Olympia,47.0379,-122.9007,9.41,51,8.6,0,0,0,269,13.68
27/09/2022,Olympia,47.0379,-122.9007,13.37,82.1,8.4,1,0,0,270,8.49
28/09/2022,Olympia,47.0379,-122.9007,2.9,73.5,5.4,2,0,0,271,8.41
29/09/2022,Olympia,47.0379,-122.9007,5.52,66,3.7,3,0,0,272,14
30/09/2022,Olympia,47.0379,-122.9007,18.07,71.6,5.6,4,0,0,273,7.39
01/10/2022,Olympia,47.0379,-122.9007,2.67,78.1,9,5,0,1,274,6.28
02/10/2022,Olympia,47.0379,-122.9007,4.75,42.9,6.9,6,0,1,275,5.42
03/10/2022,Olympia,47.0379,-122.9007,7.18,44.3,4.8,0,0,0,276,11.53
04/10/2022,Olympia,47.0379,-122.9007,16.47,35.7,0.6,1,0,0,277,8.08
05/10/2022,Olympia,47.0379,-122.9007,19.18,45.7,9.3,2,0,0,278,9.76
06/10/2022,Olympia,47.0379,-122.9007,3.47,76.1,5.6,3,0,0,279,10.81
07/10/2022,Olympia,47.0379,-122.9007,21.53,34,6.4,4,0,0,280,6.31
08/10/2022,Olympia,47.0379,-122.9007,7.13,39.3,9.5,5,0,1,281,7.59
09/10/2022,Olympia,47.0379,-122.9007,14.78,34.6,5.2,6,0,1,282,4.86
10/10/2022,Olympia,47.0379,-122.9007,17.6,53.8,2,0,0,0,283,13.55
11/10/2022,Olympia,47.0379,-122.9007,2.46,55.6,3.1,1,0,0,284,11.51
12/10/2022,Olympia,47.0379,-122.9007,11.17,60.1,7.9,2,0,0,285,10.51
13/10/2022,Olympia,47.0379,-122.9007,15.96,50.5,4.3,3,0,0,286,14
14/10/2022,Olympia,47.0379,-122.9007,16.43,88.6,4.1,4,0,0,287,5.39
15/10/2022,Olympia,47.0379,-122.9007,4.15,76.7,4.9,5,0,1,288,6.58
16/10/2022,Olympia,47.0379,-122.9007,7.54,80.8,5.8,6,0,1,289,12.57
17/10/2022,Olympia,47.0379,-122.9007,8.38,69.2,9.3,0,0,0,290,10.78
18/10/2022,Olympia,47.0379,-122.9007,15.52,35.6,8.7,1,0,0,291,11.53
19/10/2022,Olympia,47.0379,-122.9007,19.65,74.3,1.8,2,0,0,292,13.53
20/10/2022,Olympia,47.0379,-122.9007,15.62,79.3,9.3,3,0,0,293,14.2
21/10/2022,Olympia,47.0379,-122.9007,14.12,38.6,3.1,4,0,0,294,8.2
22/10/2022,Olympia,47.0379,-122.9007,7.63,74.2,7.2,5,0,1,295,10.82
23/10/2022,Olympia,47.0379,-122.9007,8.84,54.7,5.6,6,0,1,296,13.21
24/10/2022,Olympia,47.0379,-122.9007,9.23,49.7,3.8,0,0,0,297,9.47
25/10/2022,Olympia,47.0379,-122.9007,12.13,59.7,3.3,1,0,0,298,5.41
26/10/2022,Olympia,47.0379,-122.9007,15.78,69.2,7.7,2,0,0,299,12.3
27/10/2022,Olympia,47.0379,-122.9007,17.47,80.2,4.7,3,0,0,300,14
28/10/2022,Olympia,47.0379,-122.9007,15.31,81.9,6.2,4,0,0,301,4.79
29/10/2022,Olympia,47.0379,-122.9007,18.9,60.6,1.3,5,0,1,302,12.5
30/10/2022,Olympia,47.0379,-122.9007,5.53,52.1,0.9,6,0,1,303,12.17
31/10/2022,Olympia,47.0379,-122.9007,7,41.8,1.6,0,0,0,304,12.25
01/11/2022,Olympia,47.0379,-122.9007,18.1,45.6,3.3,1,0,0,305,13.47
02/11/2022,Olympia,47.0379,-122.9007,8.84,62.8,0.8,2,0,0,306,8.89
03/11/2022,Olympia,47.0379,-122.9007,3.67,68.2,4.3,3,0,0,307,10.95
04/11/2022,Olympia,47.0379,-122.9007,11.23,31.3,7,4,0,0,308,14.36
05/11/2022,Olympia,47.0379,-122.9007,2.97,79.7,4.8,5,0,1,309,5.99
06/11/2022,Olympia,47.0379,-122.9007,6.75,55.5,7.3,6,0,1,310,9.43
07/11/2022,Olympia,47.0379,-122.9007,21.36,72.4,2.6,0,0,0,311,8.85
08/11/2022,Olympia,47.0379,-122.9007,5.76,74.6,9.2,1,0,0,312,5.17
09/11/2022,Olympia,47.0379,-122.9007,12.68,36,4.2,2,0,0,313,14.52
10/11/2022,Olympia,47.0379,-122.9007,17.59,31.3,5.1,3,0,0,314,9.58
11/11/2022,Olympia,47.0379,-122.9007,7.11,30.7,9.2,4,0,0,315,10.64
12/11/2022,Olympia,47.0379,-122.9007,13.76,60.5,9.3,5,0,1,316,12.7
13/11/2022,Olympia,47.0379,-122.9007,5.94,50.6,1.8,6,0,1,317,8.48
14/11/2022,Olympia,47.0379,-122.9007,18.67,84.5,3.1,0,0,0,318,11.57
15/11/2022,Olympia,47.0379,-122.9007,14.49,50.8,9.7,1,0,0,319,5.11
16/11/2022,Olympia,47.0379,-122.9007,7.74,47,7.7,2,0,0,320,5.12
17/11/2022,Olympia,47.0379,-122.9007,20.62,66.3,1.5,3,0,0,321,6.73
18/11/2022,Olympia,47.0379,-122.9007,5.22,52.4,2.8,4,0,0,322,13.38
19/11/2022,Olympia,47.0379,-122.9007,12.89,31,4.1,5,0,1,323,10.26
20/11/2022,Olympia,47.0379,-122.9007,19.93,85.7,2.9,6,0,1,324,14.07
21/11/2022,Olympia,47.0379,-122.9007,15.93,67,9.8,0,0,0,325,5.83
22/11/2022,Olympia,47.0379,-122.9007,20.72,38.4,6.5,1,0,0,326,7.45
23/11/2022,Olympia,47.0379,-122.9007,2.58,52.2,1,2,0,0,327,8.03
24/11/2022,Olympia,47.0379,-122.9007,11.39,72.8,7.9,3,0,0,328,8.4
25/11/2022,Olympia,47.0379,-122.9007,6.29,31.5,1.2,4,0,0,329,8.81
26/11/2022,Olympia,47.0379,-122.9007,7.62,40.7,8.7,5,0,1,330,14.17
27/11/2022,Olympia,47.0379,-122.9007,5.88,41.3,2.9,6,0,1,331,14.8
28/11/2022,Olympia,47.0379,-122.9007,14.33,44.5,7.9,0,0,0,332,13.23
29/11/2022,Olympia,47.0379,-122.9007,14.54,53.4,10,1,0,0,333,11.24
30/11/2022,Olympia,47.0379,-122.9007,4.01,50.7,2.3,2,0,0,334,9.07
01/12/2022,Olympia,47.0379,-122.9007,4.8,47.8,9.1,3,0,0,335,12.03
02/12/2022,Olympia,47.0379,-122.9007,15.79,54.8,9.7,4,0,0,336,13.41
03/12/2022,Olympia,47.0379,-122.9007,22.22,70.3,5.8,5,0,1,337,8.09
04/12/2022,Olympia,47.0379,-122.9007,19.93,61.4,6.8,6,0,1,338,7.15
05/12/2022,Olympia,47.0379,-122.9007,9.31,43.7,3.1,0,0,0,339,9.49
06/12/2022,Olympia,47.0379,-122.9007,13.26,34.4,1.6,1,0,0,340,12.4
07/12/2022,Olympia,47.0379,-122.9007,13.87,35,8.8,2,0,0,341,9.69
08/12/2022,Olympia,47.0379,-122.9007,17.99,39.1,2,3,0,0,342,12.22
09/12/2022,Olympia,47.0379,-122.9007,11.53,61.9,9.4,4,0,0,343,15.08
10/12/2022,Olympia,47.0379,-122.9007,19.51,51,4.6,5,0,1,344,15.23
11/12/2022,Olympia,47.0379,-122.9007,17.71,52.3,8.2,6,0,1,345,6.34
12/12/2022,Olympia,47.0379,-122.9007,20.57,35.8,4.3,0,0,0,346,15.19
13/12/2022,Olympia,47.0379,-122.9007,12.2,65.5,2.6,1,0,0,347,9.52
14/12/2022,Olympia,47.0379,-122.9007,7.75,59.2,5.4,2,0,0,348,8.54
15/12/2022,Olympia,47.0379,-122.9007,6.29,39.2,2.6,3,0,0,349,7.78
16/12/2022,Olympia,47.0379,-122.9007,18.21,50.2,5.1,4,0,0,350,10.04
17/12/2022,Olympia,47.0379,-122.9007,5.08,56.8,9.9,5,0,1,351,9.19
18/12/2022,Olympia,47.0379,-122.9007,5.83,56.1,0.9,6,0,1,352,15.69
19/12/2022,Olympia,47.0379,-122.9007,5.39,33.2,5.7,0,0,0,353,10.59
20/12/2022,Olympia,47.0379,-122.9007,9.23,44.4,1.8,1,0,0,354,10.95
21/12/2022,Olympia,47.0379,-122.9007,10.57,49.6,10,2,0,0,355,10.82
22/12/2022,Olympia,47.0379,-122.9007,11.69,84.8,7.6,3,0,0,356,10.66
23/12/2022,Olympia,47.0379,-122.9007,14.21,56.7,5.3,4,0,0,357,5.96
24/12/2022,Olympia,47.0379,-122.9007,10.38,80,1.9,5,0,1,358,10.12
25/12/2022,Olympia,47.0379,-122.9007,4.84,46.1,8.2,6,0,1,359,11.32
26/12/2022,Olympia,47.0379,-122.9007,17.74,68.2,6,0,0,0,360,10.01
27/12/2022,Olympia,47.0379,-122.9007,10.89,65.9,5.1,1,0,0,361,7.06
28/12/2022,Olympia,47.0379,-122.9007,6.53,74.8,3.7,2,0,0,362,12.66
29/12/2022,Olympia,47.0379,-122.9007,7.95,88.5,9.4,3,0,0,363,11.27
30/12/2022,Olympia,47.0379,-122.9007,6.29,63.5,5.2,4,0,0,364,12
31/12/2022,Olympia,47.0379,-122.9007,10.01,83.4,5.6,5,0,1,365,13.07
01/01/2023,Olympia,47.0379,-122.9007,20.65,66.7,2.4,6,0,1,1,8.91
02/01/2023,Olympia,47.0379,-122.9007,15.18,39.8,3.3,0,0,0,2,15.92
03/01/2023,Olympia,47.0379,-122.9007,21.59,55.9,1.6,1,0,0,3,12.94
04/01/2023,Olympia,47.0379,-122.9007,23.15,78.3,9.3,2,0,0,4,12.79
05/01/2023,Olympia,47.0379,-122.9007,12.17,68.6,0.5,3,0,0,5,14.71
06/01/2023,Olympia,47.0379,-122.9007,16.36,67.7,7.2,4,0,0,6,14.71
07/01/2023,Olympia,47.0379,-122.9007,17.32,35.1,6.4,5,0,1,7,11.35
08/01/2023,Olympia,47.0379,-122.9007,14.31,32.7,9.7,6,0,1,8,10.16
09/01/2023,Olympia,47.0379,-122.9007,14.28,32.8,9.2,0,0,0,9,15.12
10/01/2023,Olympia,47.0379,-122.9007,19.2,80.6,9.8,1,0,0,10,10.55
11/01/2023,Olympia,47.0379,-122.9007,9.47,86,5.2,2,0,0,11,16.56
12/01/2023,Olympia,47.0379,-122.9007,20.34,83.9,4.7,3,0,0,12,14.67
13/01/2023,Olympia,47.0379,-122.9007,13.33,68.9,8.5,4,0,0,13,13.93
14/01/2023,Olympia,47.0379,-122.9007,15.03,55,3.9,5,0,1,14,7.61
15/01/2023,Olympia,47.0379,-122.9007,19.09,49.8,10,6,0,1,15,16.51
16/01/2023,Olympia,47.0379,-122.9007,19.75,85.9,1.5,0,0,0,16,15.96
17/01/2023,Olympia,47.0379,-122.9007,5.59,34.9,7.1,1,0,0,17,10.77
18/01/2023,Olympia,47.0379,-122.9007,15.73,49.2,1.7,2,0,0,18,7.85
19/01/2023,Olympia,47.0379,-122.9007,24.68,35.2,4.4,3,0,0,19,9.95
20/01/2023,Olympia,47.0379,-122.9007,18.11,47,1.7,4,0,0,20,9.77
21/01/2023,Olympia,47.0379,-122.9007,9.31,39.6,3.6,5,0,1,21,16.01
22/01/2023,Olympia,47.0379,-122.9007,9.6,63.9,1.8,6,0,1,22,16.32
23/01/2023,Olympia,47.0379,-122.9007,5.92,34.6,6,0,0,0,23,16.82
24/01/2023,Olympia,47.0379,-122.9007,22.11,67.5,5.5,1,0,0,24,12.35
25/01/2023,Olympia,47.0379,-122.9007,22.11,77.9,4.8,2,0,0,25,8.21
26/01/2023,Olympia,47.0379,-122.9007,23.6,66,9,3,0,0,26,14.77
